Material,Material Text,Node,Available Supply,Projected_Shortage_Qty,Need_in_days,daily_shortage_cost,Demand
6137,Example Material-6137,1645,633284,0,0,1000,345493
6138,Example Material-6138,1020,751187,0,0,1000,60638
6138,Example Material-6138,1100,105765,0,0,1000,55428
6138,Example Material-6138,1415,967985,0,0,1000,382366
6138,Example Material-6138,1645,176220,2935,28,1000,179155
6139,Example Material-6139,1020,717725,0,0,1000,333102
6139,Example Material-6139,1100,479136,0,0,1000,334635
6139,Example Material-6139,1415,741902,0,0,1000,19115
6139,Example Material-6139,1645,911014,0,0,1000,277592
6140,Example Material-6140,1020,646661,0,0,1000,114981
6140,Example Material-6140,1100,902842,0,0,1000,85197
6140,Example Material-6140,1415,637750,0,0,1000,221074
6140,Example Material-6140,1645,630303,0,0,1000,149020
6141,Example Material-6141,1020,611386,0,0,1000,100163
6141,Example Material-6141,1100,737708,0,0,1000,120130
6141,Example Material-6141,1415,316500,17140,30,1000,333640
6141,Example Material-6141,1645,897785,0,0,1000,103444
6142,Example Material-6142,1020,89342,0,0,1000,2854
6142,Example Material-6142,1100,721573,0,0,1000,208354
6142,Example Material-6142,1415,157313,0,0,1000,3872
6142,Example Material-6142,1645,665496,0,0,1000,383806
6143,Example Material-6143,1020,446479,0,0,1000,35251
6143,Example Material-6143,1100,886093,0,0,1000,252734
6143,Example Material-6143,1415,130980,0,0,1000,41800
6143,Example Material-6143,1645,750674,0,0,1000,343426
6144,Example Material-6144,1020,944111,0,0,1000,24448
6144,Example Material-6144,1100,989540,0,0,1000,123791
6144,Example Material-6144,1415,660988,0,0,1000,356786
6144,Example Material-6144,1645,145795,42313,10,1000,188108
6145,Example Material-6145,1020,777755,0,0,1000,105796
6145,Example Material-6145,1100,539232,0,0,1000,306819
6145,Example Material-6145,1415,204277,159927,4,1000,364204
6145,Example Material-6145,1645,377135,0,0,1000,194002
6146,Example Material-6146,1020,947980,0,0,1000,281979
6146,Example Material-6146,1100,192752,18424,4,1000,211176
6146,Example Material-6146,1415,686204,0,0,1000,381211
6146,Example Material-6146,1645,682632,0,0,1000,289979
6147,Example Material-6147,1020,12858,34685,7,1000,47543
6147,Example Material-6147,1100,750925,0,0,1000,292273
6147,Example Material-6147,1415,918519,0,0,1000,370230
6147,Example Material-6147,1645,743168,0,0,1000,150192
6148,Example Material-6148,1020,390796,0,0,1000,198558
6148,Example Material-6148,1100,151361,0,0,1000,103103
6148,Example Material-6148,1415,297724,0,0,1000,230268
6148,Example Material-6148,1645,337400,0,0,1000,286615
6149,Example Material-6149,1020,256236,0,0,1000,227531
6149,Example Material-6149,1100,180532,130653,15,1000,311185
6149,Example Material-6149,1415,570112,0,0,1000,58881
6149,Example Material-6149,1645,886846,0,0,1000,169326
6150,Example Material-6150,1020,479446,0,0,1000,181272
6150,Example Material-6150,1100,645693,0,0,1000,313084
6150,Example Material-6150,1415,896978,0,0,1000,241803
6150,Example Material-6150,1645,883555,0,0,1000,299065
6151,Example Material-6151,1020,287279,0,0,1000,230963
6151,Example Material-6151,1100,329387,0,0,1000,40977
6151,Example Material-6151,1415,448251,0,0,1000,254667
6151,Example Material-6151,1645,854870,0,0,1000,126317
6152,Example Material-6152,1020,797543,0,0,1000,354887
6152,Example Material-6152,1100,265060,0,0,1000,242993
6152,Example Material-6152,1415,628253,0,0,1000,91593
6152,Example Material-6152,1645,426935,0,0,1000,321174
6153,Example Material-6153,1020,561592,0,0,1000,156392
6153,Example Material-6153,1100,212832,82244,3,1000,295076
6153,Example Material-6153,1415,521300,0,0,1000,279032
6153,Example Material-6153,1645,35716,14756,21,1000,50472
6154,Example Material-6154,1020,336916,0,0,1000,282909
6154,Example Material-6154,1100,607397,0,0,1000,374769
6154,Example Material-6154,1415,872442,0,0,1000,237466
6154,Example Material-6154,1645,895210,0,0,1000,131348
6155,Example Material-6155,1020,103241,240895,3,1000,344136
6155,Example Material-6155,1100,973680,0,0,1000,251258
6155,Example Material-6155,1415,820570,0,0,1000,10456
6155,Example Material-6155,1645,441478,0,0,1000,34742
6156,Example Material-6156,1020,545129,0,0,1000,381414
6156,Example Material-6156,1100,446303,0,0,1000,217434
6156,Example Material-6156,1415,463803,0,0,1000,273053
6156,Example Material-6156,1645,335726,0,0,1000,104336
6157,Example Material-6157,1020,407655,0,0,1000,131562
6157,Example Material-6157,1100,761158,0,0,1000,231166
6157,Example Material-6157,1415,119548,46639,9,1000,166187
6157,Example Material-6157,1645,243144,34322,10,1000,277466
6158,Example Material-6158,1020,759628,0,0,1000,51773
6158,Example Material-6158,1100,615182,0,0,1000,172819
6158,Example Material-6158,1415,353809,0,0,1000,209344
6158,Example Material-6158,1645,546666,0,0,1000,43250
6159,Example Material-6159,1020,883493,0,0,1000,362993
6159,Example Material-6159,1100,332773,0,0,1000,145328
6159,Example Material-6159,1415,426466,0,0,1000,245823
6159,Example Material-6159,1645,681165,0,0,1000,179502
6160,Example Material-6160,1020,366065,0,0,1000,338322
6160,Example Material-6160,1100,154006,148261,29,1000,302267
6160,Example Material-6160,1415,486102,0,0,1000,75079
6160,Example Material-6160,1645,367978,0,0,1000,249625
6161,Example Material-6161,1020,679895,0,0,1000,34511
6161,Example Material-6161,1100,15570,251676,9,1000,267246
6161,Example Material-6161,1415,218864,0,0,1000,42656
6161,Example Material-6161,1645,84576,285317,10,1000,369893
6162,Example Material-6162,1020,998455,0,0,1000,388911
6162,Example Material-6162,1100,407310,0,0,1000,21608
6162,Example Material-6162,1415,880929,0,0,1000,79479
6162,Example Material-6162,1645,224588,170038,21,1000,394626
6163,Example Material-6163,1020,257987,139942,3,1000,397929
6163,Example Material-6163,1100,801411,0,0,1000,326843
6163,Example Material-6163,1415,537059,0,0,1000,396892
6163,Example Material-6163,1645,333884,0,0,1000,87252
6164,Example Material-6164,1020,516811,0,0,1000,56124
6164,Example Material-6164,1100,127168,0,0,1000,108146
6164,Example Material-6164,1415,33080,248087,7,1000,281167
6164,Example Material-6164,1645,102282,166118,8,1000,268400
6165,Example Material-6165,1020,326367,0,0,1000,3342
6165,Example Material-6165,1100,285417,0,0,1000,60629
6165,Example Material-6165,1415,471278,0,0,1000,128922
6165,Example Material-6165,1645,115188,22498,25,1000,137686
6166,Example Material-6166,1020,684677,0,0,1000,299730
6166,Example Material-6166,1100,730454,0,0,1000,124818
6166,Example Material-6166,1415,471211,0,0,1000,229984
6166,Example Material-6166,1645,842836,0,0,1000,235027
6167,Example Material-6167,1020,299509,0,0,1000,161041
6167,Example Material-6167,1100,733577,0,0,1000,12764
6167,Example Material-6167,1415,666663,0,0,1000,238911
6167,Example Material-6167,1645,225442,49827,13,1000,275269
6168,Example Material-6168,1020,529267,0,0,1000,352910
6168,Example Material-6168,1100,359584,0,0,1000,61567
6168,Example Material-6168,1415,181733,66495,21,1000,248228
6168,Example Material-6168,1645,877627,0,0,1000,41967
6169,Example Material-6169,1020,497702,0,0,1000,26927
6169,Example Material-6169,1100,914113,0,0,1000,265700
6169,Example Material-6169,1415,374629,0,0,1000,208678
6169,Example Material-6169,1645,680684,0,0,1000,398358
6170,Example Material-6170,1020,904609,0,0,1000,12053
6170,Example Material-6170,1100,746937,0,0,1000,196171
6170,Example Material-6170,1415,237087,0,0,1000,147824
6170,Example Material-6170,1645,817624,0,0,1000,84804
6171,Example Material-6171,1020,969016,0,0,1000,54653
6171,Example Material-6171,1100,244407,37969,11,1000,282376
6171,Example Material-6171,1415,584511,0,0,1000,86808
6171,Example Material-6171,1645,390508,0,0,1000,308536
6172,Example Material-6172,1020,811015,0,0,1000,130175
6172,Example Material-6172,1100,1216,250179,14,1000,251395
6172,Example Material-6172,1415,968162,0,0,1000,216098
6172,Example Material-6172,1645,593057,0,0,1000,184687
6173,Example Material-6173,1020,832960,0,0,1000,215104
6173,Example Material-6173,1100,589802,0,0,1000,314965
6173,Example Material-6173,1415,869035,0,0,1000,179837
6173,Example Material-6173,1645,97749,208159,14,1000,305908
6174,Example Material-6174,1020,378619,0,0,1000,87457
6174,Example Material-6174,1100,265530,43135,7,1000,308665
6174,Example Material-6174,1415,913746,0,0,1000,354010
6174,Example Material-6174,1645,526354,0,0,1000,163156
6175,Example Material-6175,1020,232817,0,0,1000,102137
6175,Example Material-6175,1100,237434,831,9,1000,238265
6175,Example Material-6175,1415,548197,0,0,1000,90824
6175,Example Material-6175,1645,921179,0,0,1000,175369
6176,Example Material-6176,1020,448392,0,0,1000,255697
6176,Example Material-6176,1100,55145,40194,10,1000,95339
6176,Example Material-6176,1415,784851,0,0,1000,393914
6176,Example Material-6176,1645,259714,0,0,1000,102163
6177,Example Material-6177,1020,965865,0,0,1000,277704
6177,Example Material-6177,1100,500777,0,0,1000,263717
6177,Example Material-6177,1415,645308,0,0,1000,338557
6177,Example Material-6177,1645,971345,0,0,1000,90857
6178,Example Material-6178,1020,261147,0,0,1000,187919
6178,Example Material-6178,1100,131337,38953,26,1000,170290
6178,Example Material-6178,1415,65613,166161,2,1000,231774
6178,Example Material-6178,1645,802427,0,0,1000,235509
6179,Example Material-6179,1020,214544,19191,10,1000,233735
6179,Example Material-6179,1100,249155,0,0,1000,95483
6179,Example Material-6179,1415,375226,0,0,1000,52981
6179,Example Material-6179,1645,726266,0,0,1000,60351
6180,Example Material-6180,1020,873883,0,0,1000,350729
6180,Example Material-6180,1100,677780,0,0,1000,24248
6180,Example Material-6180,1415,241947,0,0,1000,67650
6180,Example Material-6180,1645,677715,0,0,1000,38367
6181,Example Material-6181,1020,390841,0,0,1000,79337
6181,Example Material-6181,1100,852432,0,0,1000,362765
6181,Example Material-6181,1415,424663,0,0,1000,194329
6181,Example Material-6181,1645,130237,241060,12,1000,371297
6182,Example Material-6182,1020,915382,0,0,1000,252482
6182,Example Material-6182,1100,216077,148984,6,1000,365061
6182,Example Material-6182,1415,633506,0,0,1000,107639
6182,Example Material-6182,1645,223599,90215,15,1000,313814
6183,Example Material-6183,1020,995498,0,0,1000,109256
6183,Example Material-6183,1100,560153,0,0,1000,360860
6183,Example Material-6183,1415,273259,78598,14,1000,351857
6183,Example Material-6183,1645,31666,132685,18,1000,164351
6184,Example Material-6184,1020,422867,0,0,1000,141571
6184,Example Material-6184,1100,390858,0,0,1000,254839
6184,Example Material-6184,1415,834350,0,0,1000,69479
6184,Example Material-6184,1645,360599,0,0,1000,51720
6185,Example Material-6185,1020,47049,141156,18,1000,188205
6185,Example Material-6185,1100,986944,0,0,1000,246346
6185,Example Material-6185,1415,865160,0,0,1000,155411
6185,Example Material-6185,1645,115907,250882,10,1000,366789
6186,Example Material-6186,1020,485428,0,0,1000,381554
6186,Example Material-6186,1100,990272,0,0,1000,34522
6186,Example Material-6186,1415,430458,0,0,1000,55132
6186,Example Material-6186,1645,782337,0,0,1000,229291
6187,Example Material-6187,1020,385077,0,0,1000,31723
6187,Example Material-6187,1100,791027,0,0,1000,210460
6187,Example Material-6187,1415,246728,0,0,1000,154035
6187,Example Material-6187,1645,290388,2651,23,1000,293039
6188,Example Material-6188,1020,671386,0,0,1000,357519
6188,Example Material-6188,1100,490950,0,0,1000,165636
6188,Example Material-6188,1415,681929,0,0,1000,239703
6188,Example Material-6188,1645,403516,0,0,1000,396632
6189,Example Material-6189,1020,591889,0,0,1000,312531
6189,Example Material-6189,1100,517642,0,0,1000,378079
6189,Example Material-6189,1415,238989,27179,22,1000,266168
6189,Example Material-6189,1645,806049,0,0,1000,244775
6190,Example Material-6190,1020,859537,0,0,1000,46833
6190,Example Material-6190,1100,471908,0,0,1000,196801
6190,Example Material-6190,1415,505622,0,0,1000,385012
6190,Example Material-6190,1645,358941,0,0,1000,330854
6191,Example Material-6191,1020,790488,0,0,1000,172984
6191,Example Material-6191,1100,540919,0,0,1000,246460
6191,Example Material-6191,1415,161140,166514,14,1000,327654
6191,Example Material-6191,1645,422902,0,0,1000,316584
6192,Example Material-6192,1020,743913,0,0,1000,123480
6192,Example Material-6192,1100,233943,0,0,1000,214509
6192,Example Material-6192,1415,814995,0,0,1000,144
6192,Example Material-6192,1645,793609,0,0,1000,188205
6193,Example Material-6193,1020,156165,0,0,1000,28608
6193,Example Material-6193,1100,822296,0,0,1000,336011
6193,Example Material-6193,1415,242720,139640,26,1000,382360
6193,Example Material-6193,1645,644095,0,0,1000,194467
6194,Example Material-6194,1020,20536,212703,24,1000,233239
6194,Example Material-6194,1100,976168,0,0,1000,231806
6194,Example Material-6194,1415,119977,0,0,1000,38927
6194,Example Material-6194,1645,536322,0,0,1000,166711
6195,Example Material-6195,1020,916769,0,0,1000,107003
6195,Example Material-6195,1100,860578,0,0,1000,124627
6195,Example Material-6195,1415,40578,297422,22,1000,338000
6195,Example Material-6195,1645,527430,0,0,1000,375909
6196,Example Material-6196,1020,473115,0,0,1000,226763
6196,Example Material-6196,1100,864003,0,0,1000,247319
6196,Example Material-6196,1415,160845,25171,8,1000,186016
6196,Example Material-6196,1645,779685,0,0,1000,257561
6197,Example Material-6197,1020,951239,0,0,1000,248379
6197,Example Material-6197,1100,748592,0,0,1000,245537
6197,Example Material-6197,1415,67509,61086,4,1000,128595
6197,Example Material-6197,1645,946290,0,0,1000,75113
6198,Example Material-6198,1020,128171,18976,29,1000,147147
6198,Example Material-6198,1100,571703,0,0,1000,145911
6198,Example Material-6198,1415,414376,0,0,1000,158388
6198,Example Material-6198,1645,877077,0,0,1000,17622
6199,Example Material-6199,1020,443676,0,0,1000,53578
6199,Example Material-6199,1100,131447,29049,12,1000,160496
6199,Example Material-6199,1415,148318,0,0,1000,88027
6199,Example Material-6199,1645,599665,0,0,1000,13619
6200,Example Material-6200,1020,158582,84002,23,1000,242584
6200,Example Material-6200,1100,891146,0,0,1000,124333
6200,Example Material-6200,1415,267688,0,0,1000,108837
6200,Example Material-6200,1645,359043,0,0,1000,45545
6201,Example Material-6201,1020,785971,0,0,1000,328053
6201,Example Material-6201,1100,289367,0,0,1000,52675
6201,Example Material-6201,1415,71781,0,0,1000,34370
6201,Example Material-6201,1645,476466,0,0,1000,79581
6202,Example Material-6202,1020,504006,0,0,1000,225707
6202,Example Material-6202,1100,539178,0,0,1000,384589
6202,Example Material-6202,1415,396476,0,0,1000,335624
6202,Example Material-6202,1645,394711,0,0,1000,145164
6203,Example Material-6203,1020,948308,0,0,1000,33335
6203,Example Material-6203,1100,50809,5497,25,1000,56306
6203,Example Material-6203,1415,812315,0,0,1000,176490
6203,Example Material-6203,1645,989922,0,0,1000,262578
6204,Example Material-6204,1020,740828,0,0,1000,388422
6204,Example Material-6204,1100,780404,0,0,1000,314005
6204,Example Material-6204,1415,50240,20329,13,1000,70569
6204,Example Material-6204,1645,718437,0,0,1000,277965
6205,Example Material-6205,1020,20732,153217,26,1000,173949
6205,Example Material-6205,1100,902113,0,0,1000,218010
6205,Example Material-6205,1415,144677,0,0,1000,84018
6205,Example Material-6205,1645,601863,0,0,1000,32434
6206,Example Material-6206,1020,268371,63526,28,1000,331897
6206,Example Material-6206,1100,405788,0,0,1000,153489
6206,Example Material-6206,1415,120612,129851,1,1000,250463
6206,Example Material-6206,1645,243013,0,0,1000,67345
6207,Example Material-6207,1020,550660,0,0,1000,271485
6207,Example Material-6207,1100,368887,0,0,1000,24652
6207,Example Material-6207,1415,894775,0,0,1000,209691
6207,Example Material-6207,1645,698532,0,0,1000,119016
6208,Example Material-6208,1020,351824,0,0,1000,188478
